tenant_id,source_model_name,anchor_timestamp,selected_candidate_id,selected_candidate_index,selected_schedule_family,selected_regret_uah,selected_value_uah,v2_plus_candidate_id,v2_plus_regret_uah,v2_plus_value_uah,selected_minus_v2_plus_regret_uah,selected_minus_v2_plus_value_uah,predicted_regret_delta_vs_v2_plus_uah,predicted_improvement_vs_v2_plus_uah,abstained_to_v2_plus,abstention_reason,family_tail_risk_probability,tail_risk_guard_passed,research_shadow_not_promotable,dt_lava_ready,promotion_gate_passed,market_execution_enabled,not_market_execution
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-14T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-14T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,38.685750883148785,1690.935202931851,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-14T23:00:00|schedule_value_learner_v2_plus|1,38.685750883148785,1690.935202931851,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-15T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-15T23:00:00|strict_reference|3,3,strict_reference,34.76746100066907,1355.9435690310536,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-15T23:00:00|schedule_value_learner_v2_plus|1,194.34230740456337,1196.3687226271593,-159.5748464038943,159.5748464038943,-71.91307583147862,71.91307583147862,false,selected_predicted_regret_improvement,0.34444444444444444,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-16T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-16T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,11.011933666309233,1835.2388040825256,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-16T23:00:00|schedule_value_learner_v2_plus|1,11.011933666309233,1835.2388040825256,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.34444444444444444,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-17T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-17T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,56.705517127802295,1672.300147261581,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-17T23:00:00|schedule_value_learner_v2_plus|1,56.705517127802295,1672.300147261581,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-18T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-18T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,77.56982826686112,1402.0787721337897,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-18T23:00:00|schedule_value_learner_v2_plus|1,77.56982826686112,1402.0787721337897,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-19T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-19T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,212.930359850694,1321.960168424263,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-19T23:00:00|schedule_value_learner_v2_plus|1,212.930359850694,1321.960168424263,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-20T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-20T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,18.431100919434357,1775.0360339393524,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-20T23:00:00|schedule_value_learner_v2_plus|1,18.431100919434357,1775.0360339393524,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.34444444444444444,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-21T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-21T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,10.93764168809048,1778.7342480070201,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-21T23:00:00|schedule_value_learner_v2_plus|1,10.93764168809048,1778.7342480070201,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-22T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-22T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,35.9319078155595,1890.7538174087758,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-22T23:00:00|schedule_value_learner_v2_plus|1,35.9319078155595,1890.7538174087758,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-23T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-23T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,11.5379190713777,1867.8964213187498,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-23T23:00:00|schedule_value_learner_v2_plus|1,11.5379190713777,1867.8964213187498,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-24T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-24T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,0.6180969226265915,1805.1532340939605,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-24T23:00:00|schedule_value_learner_v2_plus|1,0.6180969226265915,1805.1532340939605,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-25T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-25T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,517.4099563600082,1424.9892557571245,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-25T23:00:00|schedule_value_learner_v2_plus|1,517.4099563600082,1424.9892557571245,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-26T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-26T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,0.0,1891.8851004720555,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-26T23:00:00|schedule_value_learner_v2_plus|1,0.0,1891.8851004720555,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-27T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-27T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,169.4149900100076,1722.212646719563,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-27T23:00:00|schedule_value_learner_v2_plus|1,169.4149900100076,1722.212646719563,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
client_002_lviv_office,nbeatsx_official_global_panel_horizon_calibrated_v1,2026-04-28T23:00:00.000000,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-28T23:00:00|schedule_value_learner_v2_plus|1,1,schedule_value_learner_v2_plus,0.05149506592533726,1829.9794479080024,client_002_lviv_office|nbeatsx_official_global_panel_horizon_calibrated_v1|2026-04-28T23:00:00|schedule_value_learner_v2_plus|1,0.05149506592533726,1829.9794479080024,0.0,0.0,0.0,-0.0,true,predicted_improvement_below_threshold,0.06666666666666667,true,true,false,false,false,true
