source_model_name,evaluation_window_index,training_window_indices,objective_kind,seed,model_backbone,max_epochs,learning_rate,train_sequence_count,evaluation_sequence_count,action_target_count,nonzero_action_target_count,returns_to_go_nonzero_count,regret_reward_target_nonzero_count,content_overlap_candidate_row_count,independent_holdout,dt_selected_mean_regret_uah,dt_selected_median_regret_uah,v2_plus_mean_regret_uah,v2_plus_median_regret_uah,strict_mean_regret_uah,dt_minus_v2_plus_mean_regret_uah,non_v2_plus_switch_count,abstention_count,switch_win_count,switch_loss_count,observed_tail_loss_count,eval_cross_entropy_loss,eval_decision_aware_ranking_loss,promotable_v13_permitted_training_rows,promotion_gate_passed,market_execution_enabled,run_directory
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",decision_aware_regret_value_ranking,2026,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,545,545,0,true,226.12489154332766,157.35247039794922,226.12489154332766,157.35247039794922,847.2987777007951,0.0,0,0,0,0,0,1.2600032091140747,1.1927552223205566,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_2\decision_aware_regret_value_ranking\seed_2026
nbeatsx_official_global_panel_horizon_calibrated_v1,2,"4,3",decision_aware_regret_value_ranking,7,huggingface_decision_transformer_model,3,0.001,180,90,1080,810,545,545,0,true,226.12489154332766,157.35247039794922,226.12489154332766,157.35247039794922,847.2987777007951,0.0,0,0,0,0,0,1.2976261377334595,1.181386113166809,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_2\decision_aware_regret_value_ranking\seed_7
nbeatsx_official_global_panel_horizon_calibrated_v1,3,4,cross_entropy_candidate_index,42,huggingface_decision_transformer_model,3,0.001,90,90,720,540,337,337,0,true,393.26770905918545,180.79534149169922,393.26770905918545,180.79534149169922,664.6770030127632,0.0,0,90,0,0,0,1.2215098142623901,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_3\cross_entropy_candidate_index\seed_42
nbeatsx_official_global_panel_horizon_calibrated_v1,3,4,cross_entropy_candidate_index,2026,huggingface_decision_transformer_model,3,0.001,90,90,720,540,337,337,0,true,393.26770905918545,180.79534149169922,393.26770905918545,180.79534149169922,664.6770030127632,0.0,0,76,0,0,0,1.1657123565673828,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_3\cross_entropy_candidate_index\seed_2026
nbeatsx_official_global_panel_horizon_calibrated_v1,3,4,cross_entropy_candidate_index,7,huggingface_decision_transformer_model,3,0.001,90,90,720,540,337,337,0,true,393.26770905918545,180.79534149169922,393.26770905918545,180.79534149169922,664.6770030127632,0.0,0,90,0,0,0,1.1997840404510498,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_3\cross_entropy_candidate_index\seed_7
nbeatsx_official_global_panel_horizon_calibrated_v1,3,4,decision_aware_regret_value_ranking,42,huggingface_decision_transformer_model,3,0.001,90,90,720,540,337,337,0,true,393.26770905918545,180.79534149169922,393.26770905918545,180.79534149169922,664.6770030127632,0.0,0,0,0,0,0,1.2992987632751465,1.3086854219436646,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_3\decision_aware_regret_value_ranking\seed_42
nbeatsx_official_global_panel_horizon_calibrated_v1,3,4,decision_aware_regret_value_ranking,2026,huggingface_decision_transformer_model,3,0.001,90,90,720,540,337,337,0,true,393.26770905918545,180.79534149169922,393.26770905918545,180.79534149169922,664.6770030127632,0.0,0,5,0,0,0,1.2508317232131958,1.317850112915039,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_3\decision_aware_regret_value_ranking\seed_2026
nbeatsx_official_global_panel_horizon_calibrated_v1,3,4,decision_aware_regret_value_ranking,7,huggingface_decision_transformer_model,3,0.001,90,90,720,540,337,337,0,true,393.26770905918545,180.79534149169922,393.26770905918545,180.79534149169922,664.6770030127632,0.0,0,0,0,0,0,1.2910850048065186,1.3099937438964844,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_horizon_calibrated_v1_eval_3\decision_aware_regret_value_ranking\seed_7
nbeatsx_official_global_panel_v1,1,"4,3,2",cross_entropy_candidate_index,42,huggingface_decision_transformer_model,3,0.001,270,90,1440,1080,766,766,0,true,205.63918201220304,75.54272079467773,193.35903743994504,68.89100646972656,310.5828074415939,12.280144572257996,7,76,0,7,3,1.2088879346847534,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_1\cross_entropy_candidate_index\seed_42
nbeatsx_official_global_panel_v1,1,"4,3,2",cross_entropy_candidate_index,2026,huggingface_decision_transformer_model,3,0.001,270,90,1440,1080,766,766,0,true,193.35903743994504,68.89100646972656,193.35903743994504,68.89100646972656,310.5828074415939,0.0,0,69,0,0,0,1.1575927734375,0.0,0,false,false,data\research_runs\dt_temporal_v2_plus_experiment_2026_07_13\protocols\nbeatsx_official_global_panel_v1_eval_1\cross_entropy_candidate_index\seed_2026
